bsr_state_id,bsr_state_name,bsr_continent,selected_tsr_state_id,selected_tsr_state_name,selected_mapping_type,selected_confidence,alternative_mapping_count,issue_count,vp_omission_count,manual_building_distribution,manual_resource_distribution,owner_core_conflict,decision_status,decision_reason,review_categories,selection_notes
855,STATE_855,north_america,378,STATE_378,split,0.800,1,11,4,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=5/13; bsr_source_count=1
1934,STATE_1934,europe,28,Alsace-Lorraine,split,1.000,1,6,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=6/7; bsr_source_count=1
1935,STATE_1935,africa,458,STATE_458,split,1.000,1,6,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1938,STATE_1938,asia,671,STATE_671,split,0.800,2,6,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=3/3; bsr_source_count=1
1976,STATE_1976,europe,35,STATE_35,split,1.000,1,6,3,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
1978,STATE_1978,asia,610,Jehol,merge,0.524,4,6,2,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=11; tsr_overlap_rank=1/3; bsr_source_count=2
1990,STATE_1990,europe,980,STATE_980,split,1.000,1,6,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
2003,STATE_2003,europe,104,STATE_104,merge,0.500,2,6,2,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=1; tsr_overlap_rank=6/8; bsr_source_count=2
2019,STATE_2019,europe,189,STATE_189,split,1.000,1,6,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
2036,STATE_2036,europe,65,STATE_65,split,1.000,1,6,3,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1
28,STATE_28,europe,978,Baden,merge,0.750,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=2
42,STATE_42,europe,42,STATE_42,split,1.000,1,5,3,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/5; bsr_source_count=1
44,STATE_44,europe,44,STATE_44,split,0.600,3,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
47,STATE_47,europe,47,Thessaly,split,1.000,1,5,3,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1
88,STATE_88,europe,88,STATE_88,split,0.250,2,5,3,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/9; bsr_source_count=1
108,STATE_108,europe,802,STATE_802,merge,0.667,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2
158,STATE_158,europe,158,STATE_158,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=2/6; bsr_source_count=1
189,STATE_189,europe,189,STATE_189,merge,0.667,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=2
334,STATE_334,asia,1077,STATE_1077,merge,0.875,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=14; tsr_overlap_rank=1/2; bsr_source_count=2
340,STATE_340,middle_east,1055,STATE_1055,merge,0.750,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=2
357,STATE_357,north_america,357,STATE_357,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=7; tsr_overlap_rank=1/8; bsr_source_count=1
527,STATE_527,asia,527,STATE_527,merge,0.667,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=12; tsr_overlap_rank=1/3; bsr_source_count=2
592,STATE_592,asia,592,STATE_592,merge,0.889,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=8; tsr_overlap_rank=1/3; bsr_source_count=2
731,STATE_731,europe,731,STATE_731,merge,0.667,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=2; tsr_overlap_rank=3/6; bsr_source_count=2
736,STATE_736,europe,852,Dalmatia,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
788,STATE_788,europe,51,STATE_51,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/5; bsr_source_count=1
797,STATE_797,europe,63,STATE_63,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=7/9; bsr_source_count=1
803,STATE_803,europe,67,STATE_67,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
817,STATE_817,europe,18,STATE_18,merge,0.667,2,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=2; tsr_overlap_rank=1/5; bsr_source_count=2
830,STATE_830,europe,79,STATE_79,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
845,STATE_845,north_america,371,STATE_371,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=1
858,STATE_858,north_america,371,STATE_371,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=5; tsr_overlap_rank=1/5; bsr_source_count=1
878,STATE_878,europe,108,STATE_108,merge,0.500,3,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=2
907,STATE_907,asia,1029,STATE_1029,merge,0.667,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
940,STATE_940,europe,105,STATE_105,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
941,STATE_941,europe,802,STATE_802,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
946,STATE_946,middle_east,1011,STATE_1011,merge,0.400,4,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
952,STATE_952,europe,183,STATE_183,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
970,STATE_970,asia,409,STATE_409,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
971,STATE_971,asia,526,STATE_526,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
975,STATE_975,europe,187,STATE_187,split,0.500,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
976,STATE_976,europe,185,STATE_185,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/7; bsr_source_count=1
991,STATE_991,europe,117,Campania,split,1.000,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=1
1005,STATE_1005,europe,229,STATE_229,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=5/6; bsr_source_count=1
1009,STATE_1009,europe,917,STATE_917,merge,0.789,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=15; tsr_overlap_rank=1/2; bsr_source_count=2
1012,STATE_1012,europe,920,STATE_920,merge,0.667,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=6; tsr_overlap_rank=2/4; bsr_source_count=2
1022,STATE_1022,asia,328,Kirin,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=13; tsr_overlap_rank=1/4; bsr_source_count=1
1026,STATE_1026,asia,328,Kirin,merge,0.727,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=8; tsr_overlap_rank=4/4; bsr_source_count=2
1047,STATE_1047,europe,104,STATE_104,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=4/8; bsr_source_count=1
1060,STATE_1060,europe,35,STATE_35,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/5; bsr_source_count=1
1063,STATE_1063,europe,184,STATE_184,merge,0.333,3,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=1; tsr_overlap_rank=2/4; bsr_source_count=2
1078,STATE_1078,asia,671,STATE_671,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=10; tsr_overlap_rank=1/3; bsr_source_count=1
1081,STATE_1081,asia,1088,STATE_1088,split,1.000,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=6; tsr_overlap_rank=2/2; bsr_source_count=1
1088,STATE_1088,africa,559,STATE_559,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=1
1103,STATE_1103,europe,48,STATE_48,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
1111,STATE_1111,africa,835,STATE_835,merge,0.500,5,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2
1127,STATE_1127,europe,226,Dnipropertovsk,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
1130,STATE_1130,asia,1007,STATE_1007,merge,0.600,3,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=3
1136,STATE_1136,africa,889,STATE_889,merge,0.750,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=2
1139,STATE_1139,europe,731,STATE_731,split,0.500,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
1159,STATE_1159,europe,731,STATE_731,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/6; bsr_source_count=1
1186,STATE_1186,europe,23,STATE_23,split,1.000,1,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1218,STATE_1218,africa,719,Natal,split,0.500,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1230,STATE_1230,europe,106,STATE_106,merge,0.500,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
1245,STATE_1245,middle_east,676,STATE_676,split,0.500,2,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
1247,STATE_1247,middle_east,291,STATE_291,merge,0.667,2,5,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
1263,STATE_1263,europe,229,STATE_229,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=4/6; bsr_source_count=1
1264,STATE_1264,middle_east,676,STATE_676,split,0.800,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/5; bsr_source_count=1
1291,STATE_1291,middle_east,1055,STATE_1055,split,1.000,1,5,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
