tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes,resources
489,Zulia,489,Zulia,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources={ 		oil=35 # was: 126 		coal = 1 # initial distribution = with infra 1.4 / 1 total 	}
489,Zulia,1834,STATE_1834,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources={ 		oil=35 # was: 126 		coal = 1 # initial distribution = with infra 1.4 / 1 total 	}
492,STATE_492,492,STATE_492,merge,0.833,merge; province_overlap=5; bsr_source_count=2, 	resources = { 		tungsten = 6 	}
496,Minas Gerais,496,Minas Gerais,split,1.000,split; province_overlap=22; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		steel = 3 # was: 4 		aluminium = 4   	}
496,Minas Gerais,500,STATE_500,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,	 	resources = { 		steel = 3 # was: 4 		aluminium = 4   	}
499,STATE_499,499,STATE_499,split,1.000,split; province_overlap=15; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		chromium = 3 	}
499,STATE_499,1897,STATE_1897,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		chromium = 3 	}
502,STATE_502,502,STATE_502,split,0.727,split; province_overlap=8; tsr_overlap_rank=1/3; bsr_source_count=1,	 	resources = { 		coal = 8 # initial distribution = with infra 3.2 / 3 total	#boosted by 6 to reduce US import necessity 	}
502,STATE_502,1688,STATE_1688,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources = { 		coal = 8 # initial distribution = with infra 3.2 / 3 total	#boosted by 6 to reduce US import necessity 	}
502,STATE_502,1900,STATE_1900,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1,	 	resources = { 		coal = 8 # initial distribution = with infra 3.2 / 3 total	#boosted by 6 to reduce US import necessity 	}
503,STATE_503,1578,STATE_1578,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2,	  	resources = { 		coal = 1 # initial distribution = with infra 1.4 / 3 total 	}
503,STATE_503,1481,STATE_1481,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	  	resources = { 		coal = 1 # initial distribution = with infra 1.4 / 3 total 	}
505,STATE_505,505,STATE_505,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		aluminium = 3 		chromium = 3 	}
505,STATE_505,280,STATE_280,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3, 	resources = { 		aluminium = 3 		chromium = 3 	}
506,Antofagasta,916,STATE_916,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=2, 	resources = { 		tungsten = 42 # In replacement of Nitrate 		coal = 1 # initial distribution = with infra 1.6 / 6 total 	}
506,Antofagasta,1579,STATE_1579,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 		tungsten = 42 # In replacement of Nitrate 		coal = 1 # initial distribution = with infra 1.6 / 6 total 	}
507,Magallanes,1829,Magallanes,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		oil = 2 		coal = 4 #initial distribution = with infra 5 / 6 total 	}
507,Magallanes,507,Magallanes,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 		oil = 2 		coal = 4 #initial distribution = with infra 5 / 6 total 	}
509,Chaco Australis,509,Chaco Australis,merge,1.000,merge; province_overlap=8; bsr_source_count=2,"	 	resources = { 		tungsten = 30 # was: 46, then 35 		steel = 4 # was: 8, then 6 	}"
510,STATE_510,1796,STATE_1796,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=1, 	resources = { 		oil = 2 		rubber = 3 	}
510,STATE_510,510,STATE_510,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=1, 	resources = { 		oil = 2 		rubber = 3 	}
510,STATE_510,1300,STATE_1300,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2, 	resources = { 		oil = 2 		rubber = 3 	}
510,STATE_510,1797,STATE_1797,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1, 	resources = { 		oil = 2 		rubber = 3 	}
512,STATE_512,1907,STATE_1907,merge,0.571,split+merge; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=2,	 	resources = { 		oil = 3 	}
512,STATE_512,1906,STATE_1906,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources = { 		oil = 3 	}
512,STATE_512,511,Mendoza,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=3,	 	resources = { 		oil = 3 	}
521,STATE_521,521,STATE_521,merge,1.000,merge; province_overlap=31; bsr_source_count=3,	resources={ 		tungsten=24.000 		coal = 4 #initial distribution 	}
525,STATE_525,525,STATE_525,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 	}
525,STATE_525,903,STATE_903,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 	}
526,STATE_526,526,STATE_526,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		coal = 4 # Represents the Iriomote and Utara coal mines (and quite a few more) 	}
526,STATE_526,971,STATE_971,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		coal = 4 # Represents the Iriomote and Utara coal mines (and quite a few more) 	}
527,STATE_527,527,STATE_527,merge,0.667,split+merge; province_overlap=12; tsr_overlap_rank=1/3; bsr_source_count=2, 	resources = { 		steel = 8 # was: 30 		tungsten = 8 # was: 52 - moved 10 to South Korea and the Sangdong province 	}
527,STATE_527,908,STATE_908,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1, 	resources = { 		steel = 8 # was: 30 		tungsten = 8 # was: 52 - moved 10 to South Korea and the Sangdong province 	}
527,STATE_527,907,STATE_907,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2, 	resources = { 		steel = 8 # was: 30 		tungsten = 8 # was: 52 - moved 10 to South Korea and the Sangdong province 	}
528,North Kyushu,528,STATE_528,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/3; bsr_source_count=1," 	resources = { 		chromium = 32 # was: 88, then 52 		coal = 15 # initial distribution 	}"
528,North Kyushu,967,STATE_967,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2," 	resources = { 		chromium = 32 # was: 88, then 52 		coal = 15 # initial distribution 	}"
528,North Kyushu,962,STATE_962,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1," 	resources = { 		chromium = 32 # was: 88, then 52 		coal = 15 # initial distribution 	}"
531,Kansai,531,STATE_531,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		aluminium = 3 # was: 6 	}
531,Kansai,965,STATE_965,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		aluminium = 3 # was: 6 	}
533,North Tohoku,533,STATE_533,merge,1.000,merge; province_overlap=11; bsr_source_count=2,"	resources = { 		steel = 10 # was: 35, then 15 		oil = 3 #Should be located in the northern state after the split 		coal = 2 #initial distribution 	}"
534,"was Hokuriku, is actually Kōshin'etsu",534,Hokuriku,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		oil = 3 	}
534,"was Hokuriku, is actually Kōshin'etsu",535,Koshinetsu,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,	resources = { 		oil = 3 	}
535,"was Koshinetsu, is actually Hokuriku",535,Koshinetsu,merge,1.000,merge; province_overlap=4; bsr_source_count=2,	 	resources = { 		steel = 27 # was: 35 		tungsten = 8 # was: 10 	}
538,STATE_538,538,STATE_538,merge,0.714,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=3,	resources = { 		rubber = 5.000 	}
538,STATE_538,1137,STATE_1137,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		rubber = 5.000 	}
542,STATE_542,542,STATE_542,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/4; bsr_source_count=1,	 	resources={ 		chromium=90 # was: 168 	}
542,STATE_542,1534,STATE_1534,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/4; bsr_source_count=1,	 	resources={ 		chromium=90 # was: 168 	}
542,STATE_542,1537,STATE_1537,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=1,	 	resources={ 		chromium=90 # was: 168 	}
542,STATE_542,1536,STATE_1536,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1,	 	resources={ 		chromium=90 # was: 168 	}
546,STATE_546,546,STATE_546,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/3; bsr_source_count=1,	resources={ 		rubber=2 # was: 2 	}
546,STATE_546,1525,STATE_1525,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/3; bsr_source_count=1,	resources={ 		rubber=2 # was: 2 	}
546,STATE_546,1526,STATE_1526,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		rubber=2 # was: 2 	}
548,STATE_548,548,STATE_548,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		rubber=3 # was: 4 	}
548,STATE_548,1197,STATE_1197,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		rubber=3 # was: 4 	}
558,STATE_558,1110,STATE_1110,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		rubber = 2.000 	}
558,STATE_558,558,STATE_558,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=4, 	resources = { 		rubber = 2.000 	}
559,STATE_559,559,STATE_559,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		steel = 1 	}
559,STATE_559,1088,STATE_1088,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		steel = 1 	}
560,Nikolayevsk,560,STATE_560,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		steel=18 # was: 24 	}
560,Nikolayevsk,1090,STATE_1090,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		steel=18 # was: 24 	}
563,Chita,563,STATE_563,merge,1.000,merge; province_overlap=21; bsr_source_count=2,	resources = { 		steel=9 # was: 12 		chromium=8 # was: 10 	}
581,STATE_581,581,STATE_581,split,0.600,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		chromium = 40 # was: 44 		aluminium = 27 # was: 30 	}
581,STATE_581,397,STATE_397,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3,	 	resources = { 		chromium = 40 # was: 44 		aluminium = 27 # was: 30 	}
586,STATE_586,586,STATE_586,merge,1.000,merge; province_overlap=10; bsr_source_count=2,	resources={ 		steel=20.000 		chromium=12.000 		tungsten=4.000 		aluminium=10.000 	}
588,Semipalatinsk,588,STATE_588,merge,0.550,split+merge; province_overlap=11; tsr_overlap_rank=1/4; bsr_source_count=2,	 	resources = { 		chromium = 10  	}
588,Semipalatinsk,1250,STATE_1250,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/4; bsr_source_count=1,	 	resources = { 		chromium = 10  	}
588,Semipalatinsk,589,STATE_589,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=2,	 	resources = { 		chromium = 10  	}
588,Semipalatinsk,1477,STATE_1477,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1,	 	resources = { 		chromium = 10  	}
592,STATE_592,592,STATE_592,merge,0.889,split+merge; province_overlap=8; tsr_overlap_rank=1/3; bsr_source_count=2,	resources={ 		tungsten=8 # was: 10 		steel= 15 # was: 20 		chromium = 3 # was: 4 	}
592,STATE_592,1202,STATE_1202,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2,	resources={ 		tungsten=8 # was: 10 		steel= 15 # was: 20 		chromium = 3 # was: 4 	}
592,STATE_592,1344,STATE_1344,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		tungsten=8 # was: 10 		steel= 15 # was: 20 		chromium = 3 # was: 4 	}
593,STATE_593,593,STATE_593,split,1.000,split; province_overlap=13; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		tungsten = 15 # was: 20 		steel = 15 # was: 20 		chromium = 3 # was: 4 	}
593,STATE_593,1202,STATE_1202,merge,0.750,split+merge; province_overlap=6; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 		tungsten = 15 # was: 20 		steel = 15 # was: 20 		chromium = 3 # was: 4 	}
594,STATE_594,599,STATE_599,split,0.929,split; province_overlap=13; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		tungsten = 11 # was: 14 		steel = 8 # was: 10 		chromium = 3 # was: 4 	}
594,STATE_594,1315,STATE_1315,split,0.750,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		tungsten = 11 # was: 14 		steel = 8 # was: 10 		chromium = 3 # was: 4 	}
599,STATE_599,1316,STATE_1316,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		tungsten=15 # was: 20 		steel= 15 # was: 20 		chromium = 3 # was: 4 	}
599,STATE_599,1317,STATE_1317,split,0.750,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		tungsten=15 # was: 20 		steel= 15 # was: 20 		chromium = 3 # was: 4 	}
601,STATE_601,601,STATE_601,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1,	resources={ 		oil=2.000 	}
601,STATE_601,757,STATE_757,merge,0.375,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=2,	resources={ 		oil=2.000 	}
601,STATE_601,2013,STATE_2013,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		oil=2.000 	}
610,Jehol,1978,STATE_1978,merge,0.524,split+merge; province_overlap=11; tsr_overlap_rank=1/3; bsr_source_count=2, 	resources = { 		oil = 1 		coal = 1 	}
610,Jehol,610,STATE_610,merge,0.889,split+merge; province_overlap=8; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		oil = 1 		coal = 1 	}
610,Jehol,2023,STATE_2023,split,0.700,split; province_overlap=7; tsr_overlap_rank=3/3; bsr_source_count=1, 	resources = { 		oil = 1 		coal = 1 	}
612,STATE_612,612,STATE_612,merge,0.786,split+merge; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=2, 	resources = { 		coal = 3 # The coal of the Chahar遯ｶ驩еiyuan mines. 	}
612,STATE_612,1921,STATE_1921,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		coal = 3 # The coal of the Chahar遯ｶ驩еiyuan mines. 	}
615,STATE_615,615,STATE_615,merge,1.000,merge; province_overlap=22; bsr_source_count=2, 	resources = { 		coal = 19 #initial distribution 	}
616,STATE_616,616,STATE_616,merge,0.750,split+merge; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=2, 	resources = { 		coal = 2 	}
616,STATE_616,1753,STATE_1753,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		coal = 2 	}
619,Yarkand,619,STATE_619,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources={ 		aluminium=2 # was: 2 		chromium=2 # was: 3 	}
619,Yarkand,617,STATE_617,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=5,	 	resources={ 		aluminium=2 # was: 2 		chromium=2 # was: 3 	}
621,STATE_621,621,STATE_621,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		coal = 7 #initial distribution 	}
621,STATE_621,615,STATE_615,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 		coal = 7 #initial distribution 	}
623,Luzon,623,STATE_623,merge,1.000,merge; province_overlap=11; bsr_source_count=3,	 	resources = { 		rubber = 1 # was: 2 	}
624,Central Islands,624,STATE_624,merge,1.000,merge; province_overlap=6; bsr_source_count=2, 	resources={ 		steel=7 # was: 0 	}
640,STATE_640,640,STATE_640,merge,0.500,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=3," 	resources = { 		tungsten = 50 # was 120, 70 was moved to Shan 	}"
640,STATE_640,1330,STATE_1330,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2," 	resources = { 		tungsten = 50 # was 120, 70 was moved to Shan 	}"
640,STATE_640,288,STATE_288,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=6," 	resources = { 		tungsten = 50 # was 120, 70 was moved to Shan 	}"
660,STATE_660,660,STATE_660,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		rubber=3 # was: 4 	}
660,STATE_660,899,STATE_899,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		rubber=3 # was: 4 	}
664,STATE_664,664,STATE_664,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		steel = 13 # was: 20 		chromium = 3 # was: 4 	}
664,STATE_664,1376,STATE_1376,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		steel = 13 # was: 20 		chromium = 3 # was: 4 	}
666,STATE_666,666,STATE_666,split,1.000,split; province_overlap=23; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		tungsten = 44 		steel = 50 		chromium = 25 	}
666,STATE_666,1362,STATE_1362,split,1.000,split; province_overlap=8; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		tungsten = 44 		steel = 50 		chromium = 25 	}
667,STATE_667,667,STATE_667,merge,0.417,merge; province_overlap=5; bsr_source_count=3,	resources={ 		rubber=12 # was: 16 	}
671,STATE_671,1078,STATE_1078,split,1.000,split; province_overlap=10; tsr_overlap_rank=1/3; bsr_source_count=1,"	 	resources = { 		chromium = 2 # was: 8, then 6 		tungsten = 20 # was: 38, then 27 		coal = 3 	}"
671,STATE_671,671,STATE_671,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1,"	 	resources = { 		chromium = 2 # was: 8, then 6 		tungsten = 20 # was: 38, then 27 		coal = 3 	}"
671,STATE_671,1938,STATE_1938,split,0.800,split; province_overlap=4; tsr_overlap_rank=3/3; bsr_source_count=1,"	 	resources = { 		chromium = 2 # was: 8, then 6 		tungsten = 20 # was: 38, then 27 		coal = 3 	}"
672,STATE_672,1915,STATE_1915,merge,0.692,split+merge; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=3,	 	resources = { 		rubber = 150 # was: 268 		oil = 12 # was: 24 		aluminium = 28 # was: 50 		coal = 4 # initial distribution 	}
672,STATE_672,1914,STATE_1914,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources = { 		rubber = 150 # was: 268 		oil = 12 # was: 24 		aluminium = 28 # was: 50 		coal = 4 # initial distribution 	}
672,STATE_672,1911,STATE_1911,merge,0.667,split+merge; province_overlap=4; tsr_overlap_rank=3/3; bsr_source_count=2,	 	resources = { 		rubber = 150 # was: 268 		oil = 12 # was: 24 		aluminium = 28 # was: 50 		coal = 4 # initial distribution 	}
676,STATE_676,1264,STATE_1264,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/5; bsr_source_count=1,	 	resources={ 		oil = 8 # was: 10 	}
676,STATE_676,1244,STATE_1244,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/5; bsr_source_count=2,	 	resources={ 		oil = 8 # was: 10 	}
676,STATE_676,1246,STATE_1246,split,0.667,split; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=1,	 	resources={ 		oil = 8 # was: 10 	}
676,STATE_676,1245,STATE_1245,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1,	 	resources={ 		oil = 8 # was: 10 	}
676,STATE_676,676,STATE_676,split,0.500,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1,	 	resources={ 		oil = 8 # was: 10 	}
682,STATE_682,1686,STATE_1686,split,1.000,split; province_overlap=12; tsr_overlap_rank=1/4; bsr_source_count=1,	 	resources = { 		steel = 8 # was: 12.000 		aluminium = 9 # was: 14.000 		coal = 2 # initial distribution = with infra 3.2 / 36 total 	}
682,STATE_682,682,STATE_682,split,1.000,split; province_overlap=9; tsr_overlap_rank=2/4; bsr_source_count=1,	 	resources = { 		steel = 8 # was: 12.000 		aluminium = 9 # was: 14.000 		coal = 2 # initial distribution = with infra 3.2 / 36 total 	}
682,STATE_682,1672,STATE_1672,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2,	 	resources = { 		steel = 8 # was: 12.000 		aluminium = 9 # was: 14.000 		coal = 2 # initial distribution = with infra 3.2 / 36 total 	}
682,STATE_682,1607,STATE_1607,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1,	 	resources = { 		steel = 8 # was: 12.000 		aluminium = 9 # was: 14.000 		coal = 2 # initial distribution = with infra 3.2 / 36 total 	}
683,STATE_683,683,STATE_683,merge,0.333,merge; province_overlap=2; bsr_source_count=2,	resources={ 		aluminium=7.000 	}
687,STATE_687,1853,STATE_1853,split,1.000,split; province_overlap=1; tsr_overlap_rank=1/3; bsr_source_count=1,	 	resources={ 		aluminium=64 # was: 112 	}
687,STATE_687,1644,STATE_1644,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources={ 		aluminium=64 # was: 112 	}
687,STATE_687,687,STATE_687,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	 	resources={ 		aluminium=64 # was: 112 	}
688,STATE_688,688,STATE_688,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		tungsten = 3 # was: 4 		steel = 2 # was: 2 	}
688,STATE_688,1323,STATE_1323,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources = { 		tungsten = 3 # was: 4 		steel = 2 # was: 2 	}
716,STATE_716,716,STATE_716,split,1.000,split; province_overlap=14; tsr_overlap_rank=1/4; bsr_source_count=1,	resources={ 		steel=27.000 		chromium = 4 		tungsten = 4 		oil = 3 #Japan extracted 1m barrels annually from Manhuria 		coal = 11 	}
716,STATE_716,1023,STATE_1023,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/4; bsr_source_count=1,	resources={ 		steel=27.000 		chromium = 4 		tungsten = 4 		oil = 3 #Japan extracted 1m barrels annually from Manhuria 		coal = 11 	}
716,STATE_716,1025,STATE_1025,merge,0.667,split+merge; province_overlap=4; tsr_overlap_rank=3/4; bsr_source_count=2,	resources={ 		steel=27.000 		chromium = 4 		tungsten = 4 		oil = 3 #Japan extracted 1m barrels annually from Manhuria 		coal = 11 	}
716,STATE_716,610,STATE_610,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,	resources={ 		steel=27.000 		chromium = 4 		tungsten = 4 		oil = 3 #Japan extracted 1m barrels annually from Manhuria 		coal = 11 	}
718,STATE_718,1540,STATE_1540,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		rubber = 3.000 	}
718,STATE_718,718,STATE_718,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 		rubber = 3.000 	}
719,Natal,1213,STATE_1213,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=2,	resources={ 		chromium=60 # was: 116 		coal = 4 #initial distribution 	}
719,Natal,719,STATE_719,split,0.667,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1,	resources={ 		chromium=60 # was: 116 		coal = 4 #initial distribution 	}
719,Natal,1211,STATE_1211,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2,	resources={ 		chromium=60 # was: 116 		coal = 4 #initial distribution 	}
719,Natal,1218,STATE_1218,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1,	resources={ 		chromium=60 # was: 116 		coal = 4 #initial distribution 	}
723,STATE_723,723,STATE_723,merge,1.000,merge; province_overlap=6; bsr_source_count=3,	resources={ 		tungsten=4 # was: 6 		coal = 2 #initial distribution 	}
724,STATE_724,724,STATE_724,split,1.000,split; province_overlap=15; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources={ 		rubber=40 # was: 70 	}
724,STATE_724,1099,STATE_1099,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources={ 		rubber=40 # was: 70 	}
731,STATE_731,1159,STATE_1159,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/6; bsr_source_count=1, 	resources = { 		coal = 1 # initial distribution / 1 total 	}
731,STATE_731,1428,STATE_1428,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/6; bsr_source_count=1, 	resources = { 		coal = 1 # initial distribution / 1 total 	}
731,STATE_731,731,STATE_731,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=3/6; bsr_source_count=2, 	resources = { 		coal = 1 # initial distribution / 1 total 	}
731,STATE_731,1160,STATE_1160,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1, 	resources = { 		coal = 1 # initial distribution / 1 total 	}
731,STATE_731,1063,STATE_1063,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=2, 	resources = { 		coal = 1 # initial distribution / 1 total 	}
731,STATE_731,1139,STATE_1139,split,0.500,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1, 	resources = { 		coal = 1 # initial distribution / 1 total 	}
742,STATE_742,742,STATE_742,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/3; bsr_source_count=1, 	resources = { 		steel = 3.000 	}
742,STATE_742,1468,STATE_1468,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1, 	resources = { 		steel = 3.000 	}
742,STATE_742,1273,STATE_1273,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1, 	resources = { 		steel = 3.000 	}
771,Zambia,1527,STATE_1527,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/4; bsr_source_count=1," 	resources = { 		chromium = 18 # was: 64.000, then 35 		tungsten = 4 # was: 16.000, then 8 	}"
771,Zambia,771,Zambia,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1," 	resources = { 		chromium = 18 # was: 64.000, then 35 		tungsten = 4 # was: 16.000, then 8 	}"
