tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes
66,STATE_66,801,STATE_801,split,1.000,split; province_overlap=2; tsr_overlap_rank=4/7; bsr_source_count=1
66,STATE_66,1706,STATE_1706,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/7; bsr_source_count=1
66,STATE_66,802,STATE_802,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/7; bsr_source_count=1
66,STATE_66,1905,STATE_1905,split,1.000,split; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=1
67,STATE_67,1347,STATE_1347,split,1.000,split; province_overlap=1; tsr_overlap_rank=1/5; bsr_source_count=1
67,STATE_67,1275,STATE_1275,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/5; bsr_source_count=1
67,STATE_67,1348,STATE_1348,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/5; bsr_source_count=1
67,STATE_67,803,STATE_803,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
67,STATE_67,67,STATE_67,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
68,STATE_68,68,STATE_68,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/6; bsr_source_count=1
68,STATE_68,2035,STATE_2035,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/6; bsr_source_count=1
68,STATE_68,1702,STATE_1702,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1
68,STATE_68,2032,STATE_2032,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
68,STATE_68,1332,STATE_1332,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1
68,STATE_68,2034,STATE_2034,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
69,STATE_69,69,STATE_69,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
69,STATE_69,887,STATE_887,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
70,STATE_70,1729,STATE_1729,merge,0.714,split+merge; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=2
70,STATE_70,889,STATE_889,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
70,STATE_70,70,STATE_70,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
71,STATE_71,1729,STATE_1729,merge,0.429,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=2
71,STATE_71,71,STATE_71,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
71,STATE_71,1325,STATE_1325,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
72,STATE_72,72,STATE_72,split,1.000,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
72,STATE_72,1803,STATE_1803,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
73,STATE_73,73,STATE_73,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
73,STATE_73,1570,STATE_1570,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
74,STATE_74,74,STATE_74,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
74,STATE_74,1710,STATE_1710,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
76,STATE_76,1201,STATE_1201,split,0.857,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
76,STATE_76,76,STATE_76,split,0.750,split; province_overlap=6; tsr_overlap_rank=2/2; bsr_source_count=1
78,STATE_78,78,STATE_78,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/3; bsr_source_count=1
78,STATE_78,1939,STATE_1939,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
78,STATE_78,925,STATE_925,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
79,STATE_79,79,STATE_79,split,1.000,split; province_overlap=12; tsr_overlap_rank=1/3; bsr_source_count=1
79,STATE_79,833,STATE_833,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
79,STATE_79,830,STATE_830,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
86,STATE_86,86,STATE_86,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/6; bsr_source_count=1
86,STATE_86,1560,STATE_1560,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/6; bsr_source_count=1
86,STATE_86,1973,STATE_1973,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1
86,STATE_86,2029,STATE_2029,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
86,STATE_86,1426,STATE_1426,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1
86,STATE_86,2031,STATE_2031,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
87,STATE_87,1119,STATE_1119,merge,0.800,split+merge; province_overlap=4; tsr_overlap_rank=1/4; bsr_source_count=2
87,STATE_87,87,STATE_87,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/4; bsr_source_count=1
87,STATE_87,10,STATE_10,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=3
87,STATE_87,1775,STATE_1775,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2
88,STATE_88,1558,STATE_1558,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/9; bsr_source_count=1
88,STATE_88,1737,STATE_1737,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/9; bsr_source_count=1
88,STATE_88,1599,STATE_1599,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/9; bsr_source_count=1
88,STATE_88,88,STATE_88,split,0.250,split; province_overlap=1; tsr_overlap_rank=4/9; bsr_source_count=1
88,STATE_88,1181,STATE_1181,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/9; bsr_source_count=1
88,STATE_88,996,STATE_996,split,0.500,split; province_overlap=1; tsr_overlap_rank=6/9; bsr_source_count=1
88,STATE_88,1374,STATE_1374,split,1.000,split; province_overlap=1; tsr_overlap_rank=7/9; bsr_source_count=1
88,STATE_88,1588,STATE_1588,split,1.000,split; province_overlap=1; tsr_overlap_rank=8/9; bsr_source_count=1
88,STATE_88,863,STATE_863,split,1.000,split; province_overlap=1; tsr_overlap_rank=9/9; bsr_source_count=1
89,STATE_89,89,STATE_89,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1
89,STATE_89,91,Lwow,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
89,STATE_89,1769,STATE_1769,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
90,Kielce,90,STATE_90,merge,0.714,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=2
90,Kielce,10,STATE_10,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3
91,Lwow,1180,STATE_1180,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/5; bsr_source_count=1
91,Lwow,91,Lwow,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=2/5; bsr_source_count=2
91,Lwow,1553,STATE_1553,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=1
91,Lwow,1386,STATE_1386,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
91,Lwow,1768,STATE_1768,split,0.500,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
92,STATE_92,92,STATE_92,merge,0.500,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=2
92,STATE_92,1712,STATE_1712,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=1
92,STATE_92,1406,STATE_1406,split,0.500,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
92,STATE_92,1589,STATE_1589,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
93,STATE_93,1555,STATE_1555,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/5; bsr_source_count=1
93,STATE_93,93,STATE_93,split,0.667,split; province_overlap=2; tsr_overlap_rank=2/5; bsr_source_count=1
93,STATE_93,1434,STATE_1434,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=1
93,STATE_93,1590,STATE_1590,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
93,STATE_93,1385,STATE_1385,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
94,STATE_94,94,STATE_94,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/9; bsr_source_count=1
94,STATE_94,1433,STATE_1433,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/9; bsr_source_count=1
94,STATE_94,1557,STATE_1557,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/9; bsr_source_count=1
94,STATE_94,1384,STATE_1384,split,1.000,split; province_overlap=2; tsr_overlap_rank=4/9; bsr_source_count=1
94,STATE_94,1192,STATE_1192,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/9; bsr_source_count=1
94,STATE_94,1485,STATE_1485,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/9; bsr_source_count=1
94,STATE_94,95,STATE_95,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=7/9; bsr_source_count=2
94,STATE_94,1602,STATE_1602,split,1.000,split; province_overlap=1; tsr_overlap_rank=8/9; bsr_source_count=1
94,STATE_94,96,STATE_96,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=9/9; bsr_source_count=2
95,STATE_95,95,STATE_95,merge,0.800,split+merge; province_overlap=4; tsr_overlap_rank=1/6; bsr_source_count=2
95,STATE_95,1205,STATE_1205,split,0.667,split; province_overlap=2; tsr_overlap_rank=2/6; bsr_source_count=1
95,STATE_95,933,STATE_933,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/6; bsr_source_count=1
95,STATE_95,1375,STATE_1375,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
95,STATE_95,1656,STATE_1656,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1
95,STATE_95,1441,STATE_1441,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
96,STATE_96,96,STATE_96,merge,0.714,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=2
96,STATE_96,1383,STATE_1383,split,0.500,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
97,STATE_97,97,STATE_97,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/6; bsr_source_count=1
97,STATE_97,1363,STATE_1363,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/6; bsr_source_count=1
97,STATE_97,1373,STATE_1373,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1
97,STATE_97,1972,STATE_1972,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
97,STATE_97,1969,STATE_1969,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1
97,STATE_97,997,STATE_997,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
98,STATE_98,1178,STATE_1178,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/5; bsr_source_count=1
98,STATE_98,98,STATE_98,split,0.667,split; province_overlap=2; tsr_overlap_rank=2/5; bsr_source_count=1
98,STATE_98,1119,STATE_1119,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/5; bsr_source_count=2
98,STATE_98,1775,STATE_1775,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=2
98,STATE_98,1587,STATE_1587,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
99,STATE_99,1131,STATE_1131,manual,0.400,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=DEN; bsr_tags=AFG BAL
99,STATE_99,874,STATE_874,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=DEN; bsr_tags=EGY
99,STATE_99,1412,STATE_1412,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1
99,STATE_99,1413,STATE_1413,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
99,STATE_99,99,STATE_99,split,0.667,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
100,STATE_100,884,STATE_884,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ICE; bsr_tags=CZE GER MRV SIL
100,STATE_100,889,STATE_889,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ICE; bsr_tags=CZE SLO
100,STATE_100,891,STATE_891,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ICE; bsr_tags=LAT LIV SOV
100,STATE_100,897,STATE_897,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ICE; bsr_tags=FRA GAB
100,STATE_100,1943,STATE_1943,split,0.500,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
100,STATE_100,100,STATE_100,split,0.167,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
101,STATE_101,101,STATE_101,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
101,STATE_101,1594,STATE_1594,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
102,STATE_102,934,STATE_934,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/4; bsr_source_count=1
102,STATE_102,935,STATE_935,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/4; bsr_source_count=1
102,STATE_102,1450,STATE_1450,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=1
102,STATE_102,1458,STATE_1458,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
103,Dalmatia,472,STATE_472,manual,0.091,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CRO YUG; bsr_tags=CAN
103,Dalmatia,939,STATE_939,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/4; bsr_source_count=1
103,Dalmatia,103,STATE_103,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
103,Dalmatia,1104,STATE_1104,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
103,Dalmatia,1387,STATE_1387,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
104,STATE_104,1048,STATE_1048,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/8; bsr_source_count=1
104,STATE_104,104,STATE_104,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/8; bsr_source_count=1
104,STATE_104,1421,STATE_1421,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/8; bsr_source_count=1
104,STATE_104,1047,STATE_1047,split,1.000,split; province_overlap=3; tsr_overlap_rank=4/8; bsr_source_count=1
104,STATE_104,2004,STATE_2004,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/8; bsr_source_count=1
104,STATE_104,2003,STATE_2003,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=6/8; bsr_source_count=2
104,STATE_104,1404,STATE_1404,split,1.000,split; province_overlap=1; tsr_overlap_rank=7/8; bsr_source_count=1
104,STATE_104,2011,STATE_2011,split,1.000,split; province_overlap=1; tsr_overlap_rank=8/8; bsr_source_count=1
105,STATE_105,1189,STATE_1189,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
105,STATE_105,105,STATE_105,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
105,STATE_105,940,STATE_940,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
106,STATE_106,106,STATE_106,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1
106,STATE_106,1204,STATE_1204,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
106,STATE_106,1230,STATE_1230,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
107,STATE_107,107,STATE_107,merge,0.875,split+merge; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=2
107,STATE_107,872,STATE_872,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
108,STATE_108,107,STATE_107,merge,0.300,split+merge; province_overlap=3; tsr_overlap_rank=1/6; bsr_source_count=2
108,STATE_108,872,STATE_872,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=2/6; bsr_source_count=2
108,STATE_108,1403,STATE_1403,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/6; bsr_source_count=1
108,STATE_108,878,STATE_878,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=2
108,STATE_108,1190,STATE_1190,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1
108,STATE_108,108,STATE_108,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=2
109,Croatia,109,STATE_109,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/4; bsr_source_count=1
109,Croatia,937,STATE_937,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
109,Croatia,2012,STATE_2012,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=1
109,Croatia,869,STATE_869,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
111,UUSIMA,111,Uusimaa,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=1
111,UUSIMA,1627,Savo / Tavastland / Tavastia,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=6
111,UUSIMA,1626,Varsinais Suomi / Finland Proper,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=3
113,Leinster,113,Leinster,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1
113,Leinster,1396,STATE_1396,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
117,Campania,117,STATE_117,merge,0.833,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=2
117,Campania,991,STATE_991,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=1
119,STATE_119,1397,STATE_1397,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/4; bsr_source_count=1
119,STATE_119,119,STATE_119,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
119,STATE_119,1398,STATE_1398,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=1
119,STATE_119,1399,STATE_1399,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
120,STATE_120,163,STATE_163,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ENG SCO; bsr_tags=CRO ITA YUG
120,STATE_120,895,STATE_895,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ENG SCO; bsr_tags=FRA RCG
123,STATE_123,1709,STATE_1709,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2
123,STATE_123,1405,Cornwall,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
123,STATE_123,123,STATE_123,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
126,STATE_126,126,STATE_126,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
126,STATE_126,2024,STATE_2024,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
127,Sussex,127,Sussex,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
127,Sussex,1422,STATE_1422,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
128,STATE_128,1401,STATE_1401,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=3
128,STATE_128,128,STATE_128,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
128,STATE_128,132,Lancashire,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
129,STATE_129,129,STATE_129,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
129,STATE_129,130,STATE_130,merge,0.429,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2
130,STATE_130,130,STATE_130,merge,0.667,split+merge; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=2
