bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,suggested_decision_status,manual_decision,manual_tsr_state_id,reviewer_notes
382,STATE_382,382,STATE_382,split,requires_manual,,,resources/buildings/manpower need manual distribution
412,STATE_412,412,STATE_412,merge,requires_manual,,,resources/buildings/manpower need manual distribution
417,STATE_417,417,Hamadan,merge,requires_manual,,,resources/buildings/manpower need manual distribution
468,STATE_468,468,Saint Lawrence,split,requires_manual,,,resources/buildings/manpower need manual distribution
473,STATE_473,473,STATE_473,merge,requires_manual,,,resources/buildings/manpower need manual distribution
478,Jalisco,478,Jalisco,split,requires_manual,,,resources/buildings/manpower need manual distribution
481,Durango,481,Durango,split,requires_manual,,,resources/buildings/manpower need manual distribution
485,STATE_485,485,STATE_485,split,requires_manual,,,resources/buildings/manpower need manual distribution
497,STATE_497,938,STATE_938,split,requires_manual,,,resources/buildings/manpower need manual distribution
528,STATE_528,528,North Kyushu,split,requires_manual,,,resources/buildings/manpower need manual distribution
534,Hokuriku,534,"was Hokuriku, is actually Kōshin'etsu",split,requires_manual,,,resources/buildings/manpower need manual distribution
538,STATE_538,538,STATE_538,merge,requires_manual,,,resources/buildings/manpower need manual distribution
682,STATE_682,682,STATE_682,split,requires_manual,,,resources/buildings/manpower need manual distribution
683,STATE_683,683,STATE_683,merge,requires_manual,,,resources/buildings/manpower need manual distribution
688,STATE_688,688,STATE_688,split,requires_manual,,,resources/buildings/manpower need manual distribution
846,STATE_846,381,STATE_381,split,requires_manual,,,resources/buildings/manpower need manual distribution
847,STATE_847,382,STATE_382,split,requires_manual,,,resources/buildings/manpower need manual distribution
893,STATE_893,846,STATE_846,merge,requires_manual,,,resources/buildings/manpower need manual distribution
944,STATE_944,859,STATE_859,split,requires_manual,,,resources/buildings/manpower need manual distribution
1052,STATE_1052,790,STATE_790,split,requires_manual,,,resources/buildings/manpower need manual distribution
1150,STATE_1150,381,STATE_381,split,requires_manual,,,resources/buildings/manpower need manual distribution
1195,STATE_1195,377,STATE_377,split,requires_manual,,,resources/buildings/manpower need manual distribution
1260,STATE_1260,957,STATE_957,split,requires_manual,,,resources/buildings/manpower need manual distribution
1261,STATE_1261,487,STATE_487,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1290,STATE_1290,381,STATE_381,split,requires_manual,,,resources/buildings/manpower need manual distribution
1335,STATE_1335,51,STATE_51,split,requires_manual,,,resources/buildings/manpower need manual distribution
1357,STATE_1357,891,STATE_891,split,requires_manual,,,resources/buildings/manpower need manual distribution
1423,STATE_1423,971,Northern Dobruja,split,requires_manual,,,resources/buildings/manpower need manual distribution
1607,STATE_1607,682,STATE_682,split,requires_manual,,,resources/buildings/manpower need manual distribution
1652,STATE_1652,381,STATE_381,split,requires_manual,,,resources/buildings/manpower need manual distribution
1657,STATE_1657,919,STATE_919,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1672,STATE_1672,866,STATE_866,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1676,STATE_1676,379,STATE_379,split,requires_manual,,,resources/buildings/manpower need manual distribution
1687,STATE_1687,862,STATE_862,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1688,STATE_1688,502,STATE_502,split,requires_manual,,,resources/buildings/manpower need manual distribution
1829,Magallanes,507,Magallanes,split,requires_manual,,,resources/buildings/manpower need manual distribution
1834,STATE_1834,489,Zulia,split,requires_manual,,,resources/buildings/manpower need manual distribution
1959,STATE_1959,891,STATE_891,split,requires_manual,,,resources/buildings/manpower need manual distribution
2025,STATE_2025,931,STATE_931,split,requires_manual,,,resources/buildings/manpower need manual distribution
21,STATE_21,21,Bouches-du-Rhône (Formerly Provence before Var split off),split,requires_manual,,,resources/buildings/manpower need manual distribution
22,Languedoc,22,Languedoc,split,requires_manual,,,resources/buildings/manpower need manual distribution
26,STATE_26,26,Auveregne,split,requires_manual,,,resources/buildings/manpower need manual distribution
31,STATE_31,31,STATE_31,merge,requires_manual,,,resources/buildings/manpower need manual distribution
46,STATE_46,46,Muntenia,split,requires_manual,,,resources/buildings/manpower need manual distribution
52,STATE_52,52,STATE_52,split,requires_manual,,,resources/buildings/manpower need manual distribution
68,STATE_68,68,STATE_68,split,requires_manual,,,resources/buildings/manpower need manual distribution
113,Leinster,113,Leinster,split,requires_manual,,,resources/buildings/manpower need manual distribution
128,STATE_128,128,STATE_128,split,requires_manual,,,resources/buildings/manpower need manual distribution
138,STATE_138,138,STATE_138,split,requires_manual,,,resources/buildings/manpower need manual distribution
139,STATE_139,139,STATE_139,merge,requires_manual,,,resources/buildings/manpower need manual distribution
140,STATE_140,140,Västra Götaland,split,requires_manual,,,resources/buildings/manpower need manual distribution
141,STATE_141,141,Svealand,split,requires_manual,,,resources/buildings/manpower need manual distribution
170,STATE_170,170,STATE_170,split,requires_manual,,,resources/buildings/manpower need manual distribution
180,STATE_180,180,STATE_180,split,requires_manual,,,resources/buildings/manpower need manual distribution
266,Tehran,266,Tehran,split,requires_manual,,,resources/buildings/manpower need manual distribution
280,STATE_280,280,STATE_280,merge,requires_manual,,,resources/buildings/manpower need manual distribution
282,STATE_282,282,Kanto,split,requires_manual,,,resources/buildings/manpower need manual distribution
289,STATE_289,289,STATE_289,merge,requires_manual,,,resources/buildings/manpower need manual distribution
293,STATE_293,293,STATE_293,split,requires_manual,,,resources/buildings/manpower need manual distribution
294,STATE_294,294,STATE_294,merge,requires_manual,,,resources/buildings/manpower need manual distribution
302,STATE_302,302,STATE_302,split,requires_manual,,,resources/buildings/manpower need manual distribution
305,STATE_305,305,STATE_305,split,requires_manual,,,resources/buildings/manpower need manual distribution
307,Miranda,307,Miranda,split,requires_manual,,,resources/buildings/manpower need manual distribution
314,STATE_314,314,STATE_314,split,requires_manual,,,resources/buildings/manpower need manual distribution
322,STATE_322,322,STATE_322,split,requires_manual,,,resources/buildings/manpower need manual distribution
338,STATE_338,338,STATE_338,split,requires_manual,,,resources/buildings/manpower need manual distribution
362,STATE_362,362,STATE_362,split,requires_manual,,,resources/buildings/manpower need manual distribution
374,STATE_374,374,STATE_374,split,requires_manual,,,resources/buildings/manpower need manual distribution
376,STATE_376,376,STATE_376,split,requires_manual,,,resources/buildings/manpower need manual distribution
380,STATE_380,380,STATE_380,split,requires_manual,,,resources/buildings/manpower need manual distribution
381,STATE_381,381,STATE_381,split,requires_manual,,,resources/buildings/manpower need manual distribution
383,STATE_383,383,STATE_383,split,requires_manual,,,resources/buildings/manpower need manual distribution
387,STATE_387,387,STATE_387,split,requires_manual,,,resources/buildings/manpower need manual distribution
388,STATE_388,388,STATE_388,split,requires_manual,,,resources/buildings/manpower need manual distribution
389,STATE_389,389,STATE_389,split,requires_manual,,,resources/buildings/manpower need manual distribution
391,STATE_391,391,STATE_391,split,requires_manual,,,resources/buildings/manpower need manual distribution
393,STATE_393,393,STATE_393,split,requires_manual,,,resources/buildings/manpower need manual distribution
411,STATE_411,1002,STATE_1002,merge,requires_manual,,,resources/buildings/manpower need manual distribution
413,STATE_413,413,STATE_413,split,requires_manual,,,resources/buildings/manpower need manual distribution
470,STATE_470,470,STATE_470,merge,requires_manual,,,resources/buildings/manpower need manual distribution
476,STATE_476,476,STATE_476,split,requires_manual,,,resources/buildings/manpower need manual distribution
496,Minas Gerais,496,Minas Gerais,split,requires_manual,,,resources/buildings/manpower need manual distribution
499,STATE_499,499,STATE_499,split,requires_manual,,,resources/buildings/manpower need manual distribution
505,STATE_505,505,STATE_505,split,requires_manual,,,resources/buildings/manpower need manual distribution
509,Chaco Australis,509,Chaco Australis,merge,requires_manual,,,resources/buildings/manpower need manual distribution
521,STATE_521,521,STATE_521,merge,requires_manual,,,resources/buildings/manpower need manual distribution
531,STATE_531,531,Kansai,split,requires_manual,,,resources/buildings/manpower need manual distribution
533,STATE_533,533,North Tohoku,merge,requires_manual,,,resources/buildings/manpower need manual distribution
535,Koshinetsu,535,"was Koshinetsu, is actually Hokuriku",merge,requires_manual,,,resources/buildings/manpower need manual distribution
540,STATE_540,892,STATE_892,merge,requires_manual,,,resources/buildings/manpower need manual distribution
623,STATE_623,623,Luzon,merge,requires_manual,,,resources/buildings/manpower need manual distribution
624,STATE_624,624,Central Islands,merge,requires_manual,,,resources/buildings/manpower need manual distribution
627,STATE_627,1026,STATE_1026,merge,requires_manual,,,resources/buildings/manpower need manual distribution
687,STATE_687,687,STATE_687,split,requires_manual,,,resources/buildings/manpower need manual distribution
724,STATE_724,724,STATE_724,split,requires_manual,,,resources/buildings/manpower need manual distribution
1086,STATE_1086,419,STATE_419,split,requires_manual,,,resources/buildings/manpower need manual distribution
1304,STATE_1304,847,STATE_847,split,requires_manual,,,resources/buildings/manpower need manual distribution
1439,STATE_1439,847,STATE_847,split,requires_manual,,,resources/buildings/manpower need manual distribution
1902,STATE_1902,966,STATE_966,merge,requires_manual,,,resources/buildings/manpower need manual distribution
171,STATE_171,171,STATE_171,merge,requires_manual,,,resources/buildings/manpower need manual distribution
500,STATE_500,500,STATE_500,merge,requires_manual,,,resources/buildings/manpower need manual distribution
511,Mendoza,511,Mendoza,merge,requires_manual,,,resources/buildings/manpower need manual distribution
757,STATE_757,757,STATE_757,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1370,STATE_1370,179,STATE_179,split,requires_manual,,,victory point province needs manual placement
841,STATE_841,361,STATE_361,split,requires_manual,,,victory point province needs manual placement
979,STATE_979,56,STATE_56,merge,requires_manual,,,victory point province needs manual placement
1502,STATE_1502,179,STATE_179,split,requires_manual,,,victory point province needs manual placement
1809,Pampas,278,Pampas,split,requires_manual,,,victory point province needs manual placement
1974,STATE_1974,36,STATE_36,split,requires_manual,,,victory point province needs manual placement
2033,STATE_2033,64,STATE_64,split,requires_manual,,,victory point province needs manual placement
56,STATE_56,56,STATE_56,merge,requires_manual,,,victory point province needs manual placement
345,STATE_345,345,STATE_345,split,requires_manual,,,victory point province needs manual placement
794,STATE_794,64,STATE_64,split,requires_manual,,,victory point province needs manual placement
1105,STATE_1105,64,STATE_64,split,requires_manual,,,victory point province needs manual placement
1379,STATE_1379,154,STATE_154,split,requires_manual,,,victory point province needs manual placement
1506,STATE_1506,58,STATE_58,split,requires_manual,,,victory point province needs manual placement
1542,STATE_1542,544,STATE_544,merge,requires_manual,,,victory point province needs manual placement
1718,STATE_1718,177,STATE_177,split,requires_manual,,,victory point province needs manual placement
1838,STATE_1838,278,Pampas,split,requires_manual,,,victory point province needs manual placement
1920,STATE_1920,64,STATE_64,split,requires_manual,,,victory point province needs manual placement
278,Pampas,278,Pampas,split,requires_manual,,,victory point province needs manual placement
504,STATE_504,280,STATE_280,merge,requires_manual,,,victory point province needs manual placement
844,STATE_844,361,STATE_361,split,requires_manual,,,victory point province needs manual placement
958,STATE_958,349,STATE_349,merge,requires_manual,,,victory point province needs manual placement
969,STATE_969,530,Shikoku,split,requires_manual,,,victory point province needs manual placement
1206,STATE_1206,681,Cape,split,requires_manual,,,victory point province needs manual placement
1207,STATE_1207,681,Cape,split,requires_manual,,,victory point province needs manual placement
1209,STATE_1209,681,Cape,split,requires_manual,,,victory point province needs manual placement
1210,STATE_1210,681,Cape,split,requires_manual,,,victory point province needs manual placement
1358,STATE_1358,540,STATE_540,split,requires_manual,,,victory point province needs manual placement
1395,STATE_1395,134,STATE_134,split,requires_manual,,,victory point province needs manual placement
1496,STATE_1496,370,STATE_370,split,requires_manual,,,victory point province needs manual placement
1509,STATE_1509,62,STATE_62,split,requires_manual,,,victory point province needs manual placement
1532,STATE_1532,495,STATE_495,merge,requires_manual,,,victory point province needs manual placement
1640,STATE_1640,385,STATE_385,split,requires_manual,,,victory point province needs manual placement
1719,STATE_1719,168,STATE_168,split,requires_manual,,,victory point province needs manual placement
1804,STATE_1804,62,STATE_62,split,requires_manual,,,victory point province needs manual placement
1822,STATE_1822,1006,STATE_1006,merge,requires_manual,,,victory point province needs manual placement
1895,STATE_1895,936,STATE_936,split,requires_manual,,,victory point province needs manual placement
1896,STATE_1896,936,STATE_936,split,requires_manual,,,victory point province needs manual placement
1909,STATE_1909,301,STATE_301,split,requires_manual,,,victory point province needs manual placement
1943,STATE_1943,100,STATE_100,split,requires_manual,,,victory point province needs manual placement
346,STATE_346,346,STATE_346,split,requires_manual,,,victory point province needs manual placement
356,STATE_356,356,Kastamonu,split,requires_manual,,,victory point province needs manual placement
361,STATE_361,361,STATE_361,split,requires_manual,,,victory point province needs manual placement
370,STATE_370,370,STATE_370,split,requires_manual,,,victory point province needs manual placement
385,STATE_385,385,STATE_385,split,requires_manual,,,victory point province needs manual placement
416,STATE_416,416,STATE_416,merge,requires_manual,,,victory point province needs manual placement
466,STATE_466,860,STATE_860,merge,requires_manual,,,staged merge review issues remain
494,STATE_494,491,STATE_491,merge,requires_manual,,,staged merge review issues remain
796,STATE_796,909,STATE_909,split,requires_manual,,,victory point province needs manual placement
809,STATE_809,973,STATE_973,split,requires_manual,,,victory point province needs manual placement
914,STATE_914,280,STATE_280,split,requires_manual,,,victory point province needs manual placement
921,STATE_921,674,STATE_674,merge,requires_manual,,,staged merge review issues remain
923,STATE_923,873,STATE_873,merge,requires_manual,,,staged merge review issues remain
1015,STATE_1015,818,STATE_818,merge,requires_manual,,,staged merge review issues remain
1018,STATE_1018,819,STATE_819,split,requires_manual,,,victory point province needs manual placement
1019,STATE_1019,819,STATE_819,merge,requires_manual,,,staged merge review issues remain
1020,STATE_1020,817,STATE_817,split,requires_manual,,,victory point province needs manual placement
1098,STATE_1098,868,STATE_868,split,requires_manual,,,victory point province needs manual placement
1158,STATE_1158,292,STATE_292,merge,requires_manual,,,staged merge review issues remain
1302,STATE_1302,803,STATE_803,split,requires_manual,,,victory point province needs manual placement
1359,STATE_1359,897,STATE_897,split,requires_manual,,,staged merge review issues remain
1402,STATE_1402,504,STATE_504,split,requires_manual,,,victory point province needs manual placement
1408,STATE_1408,5,STATE_5,split,requires_manual,,,victory point province needs manual placement
1448,STATE_1448,818,STATE_818,split,requires_manual,,,victory point province needs manual placement
1474,STATE_1474,1004,STATE_1004,merge,requires_manual,,,staged merge review issues remain
1573,STATE_1573,819,STATE_819,split,requires_manual,,,victory point province needs manual placement
1580,STATE_1580,959,STATE_959,split,requires_manual,,,victory point province needs manual placement
1597,STATE_1597,276,Southern Ontario,split,requires_manual,,,victory point province needs manual placement
1605,STATE_1605,487,STATE_487,split,requires_manual,,,victory point province needs manual placement
1622,STATE_1622,31,STATE_31,split,requires_manual,,,victory point province needs manual placement
1717,STATE_1717,793,STATE_793,split,requires_manual,,,victory point province needs manual placement
1721,STATE_1721,794,STATE_794,split,requires_manual,,,victory point province needs manual placement
1723,STATE_1723,176,STATE_176,split,requires_manual,,,victory point province needs manual placement
1761,STATE_1761,31,STATE_31,split,requires_manual,,,victory point province needs manual placement
1836,STATE_1836,488,STATE_488,split,requires_manual,,,victory point province needs manual placement
1837,STATE_1837,488,STATE_488,split,requires_manual,,,victory point province needs manual placement
1849,STATE_1849,475,STATE_475,split,requires_manual,,,victory point province needs manual placement
1861,STATE_1861,384,STATE_384,split,requires_manual,,,victory point province needs manual placement
1962,STATE_1962,494,STATE_494,split,requires_manual,,,victory point province needs manual placement
1986,STATE_1986,973,STATE_973,split,requires_manual,,,victory point province needs manual placement
1998,STATE_1998,359,STATE_359,split,requires_manual,,,victory point province needs manual placement
1999,STATE_1999,359,STATE_359,split,requires_manual,,,victory point province needs manual placement
2024,STATE_2024,126,STATE_126,split,requires_manual,,,staged merge review issues remain
33,STATE_33,33,STATE_33,merge,requires_manual,,,staged merge review issues remain
53,STATE_53,53,STATE_53,split,requires_manual,,,victory point province needs manual placement
58,STATE_58,58,STATE_58,split,requires_manual,,,victory point province needs manual placement
62,STATE_62,62,STATE_62,split,requires_manual,,,victory point province needs manual placement
123,STATE_123,123,STATE_123,split,requires_manual,,,victory point province needs manual placement
126,STATE_126,126,STATE_126,split,requires_manual,,,victory point province needs manual placement
154,STATE_154,154,STATE_154,split,requires_manual,,,victory point province needs manual placement
179,STATE_179,179,STATE_179,split,requires_manual,,,victory point province needs manual placement
276,STATE_276,276,Southern Ontario,split,requires_manual,,,victory point province needs manual placement
301,STATE_301,301,STATE_301,split,requires_manual,,,victory point province needs manual placement
349,STATE_349,349,STATE_349,merge,requires_manual,,,staged merge review issues remain
390,STATE_390,390,STATE_390,split,requires_manual,,,victory point province needs manual placement
414,STATE_414,1003,STATE_1003,merge,requires_manual,,,staged merge review issues remain
420,STATE_420,420,STATE_420,split,requires_manual,,,victory point province needs manual placement
467,STATE_467,467,STATE_467,merge,requires_manual,,,staged merge review issues remain
487,STATE_487,487,STATE_487,split,requires_manual,,,victory point province needs manual placement
491,STATE_491,491,STATE_491,split,requires_manual,,,victory point province needs manual placement
495,STATE_495,961,STATE_961,merge,requires_manual,,,staged merge review issues remain
503,STATE_503,944,STATE_944,split,requires_manual,,,staged merge review issues remain
506,STATE_506,952,STATE_952,split,requires_manual,,,staged merge review issues remain
508,Tucuman,960,STATE_960,merge,requires_manual,,,staged merge review issues remain
530,STATE_530,530,Shikoku,split,requires_manual,,,victory point province needs manual placement
678,STATE_678,678,STATE_678,merge,requires_manual,,,staged merge review issues remain
800,STATE_800,53,STATE_53,split,requires_manual,,,staged merge review issues remain
822,STATE_822,851,Var (Split-off from former Provence now Bouches-du-Rhône),split,requires_manual,,,staged merge review issues remain
823,STATE_823,735,STATE_735,merge,requires_manual,,,staged merge review issues remain
885,STATE_885,1095,STATE_1095,split,requires_manual,,,staged merge review issues remain
912,STATE_912,964,STATE_964,split,requires_manual,,,staged merge review issues remain
913,STATE_913,963,STATE_963,split,requires_manual,,,staged merge review issues remain
924,STATE_924,674,STATE_674,split,requires_manual,,,staged merge review issues remain
1016,STATE_1016,820,STATE_820,split,requires_manual,,,staged merge review issues remain
1055,STATE_1055,793,STATE_793,split,requires_manual,,,staged merge review issues remain
1096,STATE_1096,868,STATE_868,split,requires_manual,,,staged merge review issues remain
1128,STATE_1128,897,STATE_897,split,requires_manual,,,staged merge review issues remain
1133,STATE_1133,794,STATE_794,split,requires_manual,,,staged merge review issues remain
1296,STATE_1296,1095,STATE_1095,split,requires_manual,,,staged merge review issues remain
1442,STATE_1442,486,STATE_486,split,requires_manual,,,staged merge review issues remain
1479,STATE_1479,678,STATE_678,split,requires_manual,,,staged merge review issues remain
1484,STATE_1484,939,STATE_939,same_name,requires_manual,,,victory point province needs manual placement
1495,STATE_1495,370,STATE_370,split,requires_manual,,,staged merge review issues remain
1499,STATE_1499,858,STATE_858,split,requires_manual,,,staged merge review issues remain
1541,STATE_1541,896,STATE_896,split,requires_manual,,,staged merge review issues remain
1649,STATE_1649,385,STATE_385,split,requires_manual,,,staged merge review issues remain
1667,STATE_1667,472,STATE_472,split,requires_manual,,,staged merge review issues remain
1668,STATE_1668,472,STATE_472,split,requires_manual,,,staged merge review issues remain
1669,STATE_1669,865,STATE_865,split,requires_manual,,,staged merge review issues remain
1670,STATE_1670,867,STATE_867,split,requires_manual,,,staged merge review issues remain
1671,STATE_1671,866,STATE_866,split,requires_manual,,,staged merge review issues remain
1741,STATE_1741,758,STATE_758,split,requires_manual,,,staged merge review issues remain
1826,STATE_1826,678,STATE_678,split,requires_manual,,,staged merge review issues remain
1893,STATE_1893,935,STATE_935,merge,requires_manual,,,staged merge review issues remain
1894,STATE_1894,936,STATE_936,split,requires_manual,,,staged merge review issues remain
1903,STATE_1903,909,STATE_909,split,requires_manual,,,staged merge review issues remain
57,STATE_57,57,STATE_57,split,requires_manual,,,staged merge review issues remain
61,STATE_61,61,STATE_61,merge,requires_manual,,,staged merge review issues remain
64,STATE_64,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
100,STATE_100,100,STATE_100,split,requires_manual,,,staged merge review issues remain
134,STATE_134,134,STATE_134,split,requires_manual,,,staged merge review issues remain
163,STATE_163,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
168,STATE_168,168,STATE_168,split,requires_manual,,,staged merge review issues remain
176,STATE_176,176,STATE_176,split,requires_manual,,,staged merge review issues remain
177,STATE_177,177,STATE_177,split,requires_manual,,,staged merge review issues remain
214,STATE_214,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
242,STATE_242,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
262,STATE_262,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
290,STATE_290,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
299,STATE_299,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
359,STATE_359,359,STATE_359,split,requires_manual,,,staged merge review issues remain
418,STATE_418,418,STATE_418,split,requires_manual,,,staged merge review issues remain
421,STATE_421,1001,STATE_1001,same_name,requires_manual,,,staged merge review issues remain
469,STATE_469,469,STATE_469,merge,requires_manual,,,staged merge review issues remain
471,STATE_471,864,STATE_864,same_name,requires_manual,,,staged merge review issues remain
472,STATE_472,472,STATE_472,split,requires_manual,,,staged merge review issues remain
486,STATE_486,486,STATE_486,split,requires_manual,,,staged merge review issues remain
488,STATE_488,488,STATE_488,split,requires_manual,,,staged merge review issues remain
516,STATE_516,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
523,STATE_523,523,STATE_523,merge,requires_manual,,,staged merge review issues remain
529,Chugoku,529,"San'yo, formerly Chugoku",merge,requires_manual,,,staged merge review issues remain
544,STATE_544,544,STATE_544,split,requires_manual,,,staged merge review issues remain
597,STATE_597,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
605,STATE_605,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
653,Sverdlovsk,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
656,STATE_656,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
681,STATE_681,681,Cape,split,requires_manual,,,staged merge review issues remain
686,STATE_686,686,STATE_686,split,requires_manual,,,staged merge review issues remain
748,STATE_748,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
752,STATE_752,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
753,STATE_753,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
758,STATE_758,758,STATE_758,split,requires_manual,,,staged merge review issues remain
804,STATE_804,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
811,STATE_811,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
813,STATE_813,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
821,STATE_821,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
824,STATE_824,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
825,STATE_825,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
827,STATE_827,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
828,STATE_828,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
829,STATE_829,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
831,STATE_831,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
834,STATE_834,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
843,STATE_843,816,STATE_816,same_name,requires_manual,,,staged merge review issues remain
860,STATE_860,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
861,STATE_861,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
862,STATE_862,933,STATE_933,same_name,requires_manual,,,staged merge review issues remain
873,STATE_873,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
874,STATE_874,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
875,STATE_875,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
876,STATE_876,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
883,STATE_883,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
884,STATE_884,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
890,STATE_890,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
891,STATE_891,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
895,STATE_895,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
900,STATE_900,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
902,STATE_902,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
910,STATE_910,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
927,STATE_927,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
930,STATE_930,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
948,STATE_948,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
973,STATE_973,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
983,STATE_983,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
984,STATE_984,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
985,STATE_985,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1000,STATE_1000,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1001,STATE_1001,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1003,STATE_1003,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1004,STATE_1004,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1021,STATE_1021,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1029,STATE_1029,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1030,STATE_1030,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1031,STATE_1031,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1032,STATE_1032,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1033,STATE_1033,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1034,STATE_1034,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1036,STATE_1036,796,STATE_796,same_name,requires_manual,,,staged merge review issues remain
1037,STATE_1037,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1038,STATE_1038,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1040,STATE_1040,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1043,STATE_1043,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1044,STATE_1044,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1050,STATE_1050,788,STATE_788,same_name,requires_manual,,,staged merge review issues remain
1053,STATE_1053,791,STATE_791,same_name,requires_manual,,,staged merge review issues remain
1054,STATE_1054,792,STATE_792,same_name,requires_manual,,,staged merge review issues remain
1056,STATE_1056,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1067,STATE_1067,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1068,STATE_1068,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1069,STATE_1069,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1095,STATE_1095,869,STATE_869,same_name,requires_manual,,,staged merge review issues remain
1097,STATE_1097,1100,STATE_1100,same_name,requires_manual,,,staged merge review issues remain
1101,STATE_1101,1093,STATE_1093,same_name,requires_manual,,,staged merge review issues remain
1102,STATE_1102,1094,STATE_1094,same_name,requires_manual,,,staged merge review issues remain
1108,STATE_1108,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1115,STATE_1115,915,Bohuslän,province_overlap,requires_manual,,,staged merge review issues remain
