bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,manual_decision,manual_tsr_state_id,reviewer_notes
302,STATE_302,302,STATE_302,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
303,Lima,303,Lima,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
304,STATE_304,304,STATE_304,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
305,STATE_305,305,STATE_305,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
307,Miranda,307,Miranda,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
310,STATE_310,310,STATE_310,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
312,STATE_312,312,STATE_312,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
313,STATE_313,313,STATE_313,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
314,STATE_314,314,STATE_314,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
317,STATE_317,317,STATE_317,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
320,STATE_320,320,STATE_320,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
321,STATE_321,321,STATE_321,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
322,STATE_322,322,STATE_322,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
325,STATE_325,325,STATE_325,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
326,STATE_326,326,STATE_326,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
327,Luzon,327,Manila,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
328,STATE_328,328,Kirin,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
329,STATE_329,329,STATE_329,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
330,STATE_330,330,STATE_330,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
331,STATE_331,331,STATE_331,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
332,STATE_332,332,STATE_332,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
333,STATE_333,333,STATE_333,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
334,STATE_334,1077,STATE_1077,merge,approve_selected,,Phase4a: conf=0.875 owner/core conflict auto approve
335,STATE_335,335,Java,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
336,STATE_336,1085,STATE_1085,merge,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
338,STATE_338,338,STATE_338,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
339,STATE_339,339,STATE_339,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
340,STATE_340,1055,STATE_1055,merge,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
341,STATE_341,797,STATE_797,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
342,STATE_342,342,Antalya,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
343,STATE_343,346,STATE_346,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
344,STATE_344,345,STATE_345,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
345,STATE_345,345,STATE_345,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
346,STATE_346,346,STATE_346,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
348,STATE_348,348,Kayseri,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
349,STATE_349,349,STATE_349,merge,approve_selected,,Phase4c: conf=0.857 resource/building dist auto approve
350,STATE_350,1060,STATE_1060,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
351,STATE_351,351,Vologda,province_overlap,approve_selected,,Phase4b: conf=0.741 owner/core conflict auto approve
352,STATE_352,352,STATE_352,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
353,STATE_353,800,Van,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
354,STATE_354,354,STATE_354,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
355,STATE_355,355,STATE_355,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
356,STATE_356,356,Kastamonu,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
357,STATE_357,357,STATE_357,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
358,STATE_358,358,STATE_358,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
359,STATE_359,359,STATE_359,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
360,STATE_360,360,STATE_360,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
361,STATE_361,361,STATE_361,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
362,STATE_362,362,STATE_362,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
367,STATE_367,367,STATE_367,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
370,STATE_370,370,STATE_370,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
371,STATE_371,371,STATE_371,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
374,STATE_374,374,STATE_374,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
375,STATE_375,375,STATE_375,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
376,STATE_376,376,STATE_376,split,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
377,STATE_377,377,STATE_377,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
378,STATE_378,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
379,STATE_379,379,STATE_379,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
380,STATE_380,380,STATE_380,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
381,STATE_381,381,STATE_381,split,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
382,STATE_382,382,STATE_382,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
383,STATE_383,383,STATE_383,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
384,STATE_384,384,STATE_384,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
385,STATE_385,385,STATE_385,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
387,STATE_387,387,STATE_387,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
388,STATE_388,388,STATE_388,split,approve_selected,,Phase4c: conf=0.941 resource/building dist auto approve
389,STATE_389,389,STATE_389,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
390,STATE_390,390,STATE_390,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
391,STATE_391,391,STATE_391,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
393,STATE_393,393,STATE_393,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
397,STATE_397,397,STATE_397,merge,approve_selected,,Phase4a: conf=0.864 owner/core conflict auto approve
398,STATE_398,398,STATE_398,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
399,STATE_399,399,STATE_399,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
400,STATE_400,400,STATE_400,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
401,STATE_401,401,Balakovo,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
402,STATE_402,402,STATE_402,merge,approve_selected,,Phase4a: conf=0.88 owner/core conflict auto approve
403,Tyumen,403,Tyumen,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
404,STATE_404,881,Karagandy,merge,approve_selected,,Phase4a: conf=0.864 owner/core conflict auto approve
405,STATE_405,405,Tashkent,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
406,STATE_406,406,Gurev,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
407,STATE_407,407,STATE_407,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
408,STATE_408,408,STATE_408,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
409,STATE_409,409,STATE_409,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
410,STATE_410,410,STATE_410,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
411,STATE_411,1002,STATE_1002,merge,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
412,STATE_412,412,STATE_412,merge,approve_selected,,Phase4c: conf=0.9 resource/building dist auto approve
413,STATE_413,413,STATE_413,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
414,STATE_414,1003,STATE_1003,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
415,STATE_415,1009,STATE_1009,merge,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
416,STATE_416,416,STATE_416,merge,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
417,STATE_417,417,Hamadan,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
418,STATE_418,418,STATE_418,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
419,STATE_419,1000,STATE_1000,merge,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
420,STATE_420,420,STATE_420,split,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
421,STATE_421,1001,STATE_1001,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
422,STATE_422,422,STATE_422,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
423,Madurai,423,STATE_423,same_id_same_area,approve_selected,,Phase4a: conf=0.9 owner/core conflict auto approve
424,Madras,424,Madras,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
425,Mysore,425,Mysore,split,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
426,Orissa,426,Orissa,same_id_same_area,approve_selected,,Phase4a: conf=0.9 owner/core conflict auto approve
427,STATE_427,427,STATE_427,same_name,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
428,STATE_428,428,STATE_428,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
429,STATE_429,429,Bombay,province_overlap,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
430,STATE_430,430,STATE_430,merge,approve_selected,,Phase4a: conf=0.889 owner/core conflict auto approve
431,STATE_431,431,STATE_431,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
432,STATE_432,990,STATE_990,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
433,STATE_433,433,STATE_433,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
434,STATE_434,434,STATE_434,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
435,STATE_435,435,STATE_435,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
436,Jabalpur,436,"Central provinces, was Jabalpur",same_id_same_area,approve_selected,,Phase4a: conf=0.9 owner/core conflict auto approve
437,Indore,437,STATE_437,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
438,STATE_438,438,STATE_438,same_id_same_area,approve_selected,,Phase4a: conf=0.9 owner/core conflict auto approve
439,STATE_439,439,STATE_439,same_name,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
440,STATE_440,440,STATE_440,same_id_same_area,approve_selected,,Phase4a: conf=0.9 owner/core conflict auto approve
441,STATE_441,441,STATE_441,same_id_same_area,approve_selected,,Phase4a: conf=0.9 owner/core conflict auto approve
442,STATE_442,987,manpower = 217974,merge,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
443,STATE_443,443,Sind,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
444,STATE_444,444,STATE_444,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
445,STATE_445,445,STATE_445,merge,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
446,STATE_446,907,STATE_907,split,approve_selected,,Phase4b: conf=0.571 owner/core conflict auto approve
447,STATE_447,447,STATE_447,split,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
448,STATE_448,448,STATE_448,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
449,STATE_449,449,El Agheila,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
450,STATE_450,450,STATE_450,merge,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
451,STATE_451,451,STATE_451,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
452,STATE_452,452,STATE_452,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
453,STATE_453,453,STATE_453,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
454,STATE_454,454,Palestine,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
455,STATE_455,455,STATE_455,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
456,STATE_456,456,Aswan,split,approve_selected,,Phase4b: conf=0.556 owner/core conflict auto approve
457,Arabian Desert,457,Arabian Desert,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
458,STATE_458,458,STATE_458,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
459,STATE_459,513,Tlmecen,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
460,STATE_460,460,Constantine,merge,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
461,STATE_461,461,STATE_461,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
462,STATE_462,462,STATE_462,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
463,STATE_463,463,STATE_463,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
466,STATE_466,860,STATE_860,merge,approve_selected,,Phase4c: conf=0.857 resource/building dist auto approve
467,STATE_467,467,STATE_467,merge,approve_selected,,Phase4c: conf=0.917 resource/building dist auto approve
468,STATE_468,468,Saint Lawrence,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
469,STATE_469,469,STATE_469,merge,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
470,STATE_470,470,STATE_470,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
471,STATE_471,864,STATE_864,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
472,STATE_472,472,STATE_472,split,approve_selected,,Phase4c: conf=0.417 resource/building dist auto approve
473,STATE_473,473,STATE_473,merge,approve_selected,,Phase4c: conf=0.773 resource/building dist auto approve
475,STATE_475,475,STATE_475,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
476,STATE_476,476,STATE_476,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
478,Jalisco,478,Jalisco,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
479,STATE_479,479,STATE_479,merge,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
480,STATE_480,480,STATE_480,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
481,Durango,481,Durango,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
483,STATE_483,483,STATE_483,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
484,STATE_484,484,STATE_484,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=0 auto approve
485,STATE_485,485,STATE_485,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
486,STATE_486,486,STATE_486,split,approve_selected,,Phase4c: conf=0.857 resource/building dist auto approve
487,STATE_487,487,STATE_487,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
488,STATE_488,488,STATE_488,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
489,Zulia,489,Zulia,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
490,STATE_490,490,STATE_490,same_id_same_area,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
491,STATE_491,491,STATE_491,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
492,STATE_492,492,STATE_492,merge,approve_selected,,Phase4c: conf=0.833 resource/building dist auto approve
494,STATE_494,491,STATE_491,merge,approve_selected,,Phase4c: conf=0.6 resource/building dist auto approve
495,STATE_495,961,STATE_961,merge,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
496,Minas Gerais,496,Minas Gerais,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
497,STATE_497,938,STATE_938,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
499,STATE_499,499,STATE_499,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
500,STATE_500,500,STATE_500,merge,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
502,STATE_502,502,STATE_502,split,approve_selected,,Phase4c: conf=0.727 resource/building dist auto approve
503,STATE_503,944,STATE_944,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
504,STATE_504,280,STATE_280,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
505,STATE_505,505,STATE_505,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
506,STATE_506,952,STATE_952,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
507,Magallanes,949,Aysen,merge,approve_selected,,Phase4c: conf=0.833 resource/building dist auto approve
508,Tucuman,960,STATE_960,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
509,Chaco Australis,509,Chaco Australis,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
510,STATE_510,510,STATE_510,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
511,Mendoza,511,Mendoza,merge,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
512,STATE_512,954,STATE_954,merge,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
513,STATE_513,513,Tlmecen,merge,approve_selected,,Phase4b: conf=0.625 owner/core conflict auto approve
514,STATE_514,514,Algerian Desert,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
515,STATE_515,515,STATE_515,split,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
